(117,1,0,2,0,0,2,1),
(118,1,2,0,2,1,0,1),
(119,2,1,1,1,1,1,2),
(120,2,2,1,1,0,1,2),
(121,1,0,2,0,2,2,0),
(122,0,2,1,0,2,0,0),
(123,2,2,0,2,1,1,2),
(124,2,1,2,0,2,1,1),
(125,0,2,2,1,1,1,2),
(126,0,2,1,1,2,0,1),
(127,2,2,2,1,0,2,0),
(128,0,1,1,1,2,0,1),
(129,1,1,2,2,1,0,0),
(130,0,0,0,0,0,2,1),
(131,2,0,2,2,2,0,2),
(132,1,0,2,0,0,2,1),
(133,1,1,1,2,2,2,0),
(134,2,0,1,2,0,0,2),
(135,2,2,1,0,2,0,1),
(136,1,0,0,0,1,0,2),
(137,1,1,2,2,1,2,0),
(138,1,2,1,1,1,1,0),
(139,2,1,0,1,2,2,1),
(140,2,2,2,0,2,2,2),
(141,1,2,2,2,1,2,0),
(142,2,1,0,0,0,1,0),
(143,0,0,2,1,2,2,0),
(144,2,1,1,0,2,0,1),
(145,0,2,0,2,2,0,1),
(146,0,2,0,1,1,1,1),
(147,2,0,2,2,1,0,1),
(148,2,1,0,2,0,2,2),
(149,0,2,2,1,2,0,2),
(150,1,0,0,1,0,1,0),
(151,1,2,0,0,1,1,0),
(152,1,1,1,1,0,2,2),
(153,1,2,1,1,0,2,1),
(154,1,0,2,2,2,0,0),
(155,1,0,0,0,1,1,0),
(156,2,0,1,1,1,2,0),
(157,1,2,2,0,2,2,1),
(158,2,0,1,2,1,1,2),
(159,0,1,2,1,2,1,1),
(160,0,1,1,2,2,0,2),
(161,2,0,0,0,1,0,0),
(162,2,2,1,2,0,2,0),
(163,1,0,1,2,0,0,1),
(164,0,0,2,1,2,0,2),
(165,2,0,1,0,0,0,2),
(166,1,1,1,0,0,0,2),
(167,0,1,0,0,0,2,0),
(168,1,1,1,0,2,2,0),
(169,1,1,0,2,1,1,2),
(170,2,1,1,1,1,0,0),
(171,0,1,0,0,2,2,1),
(172,2,1,2,0,2,0,0),
(173,1,0,0,0,2,0,0),
(174,2,0,0,1,0,0,0),
(175,2,1,2,2,0,2,1),
(176,0,1,0,2,1,1,2),
(177,0,1,0,0,2,0,0),
(178,2,1,1,1,2,1,1),
(179,0,2,1,0,0,1,1),
(180,2,2,1,0,0,2,2),
(181,2,2,0,0,0,1,2),
(182,1,1,2,2,2,1,1),
(183,1,0,2,1,1,1,0),
(184,0,0,2,2,0,2,1),
(185,0,0,2,2,1,0,2),
(186,1,1,1,0,2,0,0),
(187,1,1,1,2,1,0,1),
(188,2,2,2,1,1,2,1),
(189,0,2,1,2,1,0,1),
(190,1,2,2,2,1,0,1),
(191,2,0,0,2,2,0,0),
(192,1,0,1,0,1,2,2),
(193,0,2,0,1,2,2,2),
(194,1,1,2,1,2,0,1),
(195,2,1,2,2,0,0,1),
(196,2,1,0,0,2,1,2),
(197,1,0,1,0,0,1,2),
(198,2,2,1,1,1,0,2),
(199,2,0,1,0,1,2,0),
(200,1,2,2,2,1,2,0),
(201,0,1,1,2,1,2,1),
(202,1,0,0,1,0,2,0),
(203,0,0,1,2,0,0,0),
(204,2,1,2,0,0,0,1),
(205,1,1,1,1,0,1,1),
(206,1,2,0,1,2,1,2),
(207,2,0,1,1,0,1,2),
(208,0,1,1,0,1,0,2),
(209,1,2,0,2,2,0,0),
(210,2,1,1,0,0,2,2),
(211,2,1,0,1,2,0,2),
(212,1,1,1,2,0,0,0),
(213,2,2,1,0,1,1,2),
(214,1,0,0,2,2,2,2),
(215,0,0,2,1,0,2,1),
(216,2,1,2,0,1,2,2),
(217,2,1,1,2,0,0,0),
(218,0,1,1,0,2,2,2),
(219,2,0,2,0,2,2,0),
(220,2,2,2,1,2,0,0),
(221,2,2,2,0,2,1,2),
(222,0,2,0,0,2,1,1),
(223,0,2,0,1,0,1,2),
(224,1,0,0,1,2,2,1),
(225,1,0,2,0,0,0,2),
(226,2,1,1,0,2,1,0),
(227,0,1,2,0,2,2,1),
(228,2,0,0,2,2,0,1),
(229,1,1,2,1,2,1,2),
(230,0,2,2,1,0,1,0),
(231,0,0,0,2,1,1,2),
(232,0,0,0,0,2,1,2),
(233,2,2,2,0,0,2,1),
(234,0,2,2,2,2,2,0),
(235,2,1,0,1,2,1,1),
(236,2,1,1,2,0,1,0),
(237,1,0,1,2,1,0,2),
(238,0,0,1,2,0,0,0),
(239,1,0,2,2,2,1,1),
(240,1,1,1,1,0,1,1),
(241,2,2,1,1,2,2,0),
(242,1,2,2,1,1,0,1),
(243,1,0,0,2,0,0,0),
(244,0,0,2,1,2,2,1),
(245,2,0,2,1,0,0,2),
(246,0,2,2,0,1,0,1),
(247,1,2,2,1,0,2,2),
(248,0,2,0,0,1,0,1),
(249,2,2,1,1,0,2,2),
(250,2,2,2,1,1,0,2),
(251,2,1,2,0,0,1,2),
(252,0,1,1,0,2,2,1),
(253,1,1,2,1,1,0,1),
(254,2,2,1,1,1,0,1),
(255,1,1,1,0,0,0,0),
(256,0,0,0,1,1,0,1),
(257,0,1,1,1,2,1,0),
(258,2,1,0,0,1,2,0),
(259,1,0,0,0,0,0,0),
(260,2,1,0,0,0,2,1),
(261,0,1,1,2,2,0,0),
(262,1,0,2,1,0,2,1),
(263,2,1,2,2,1,0,2),
(264,0,0,0,2,2,1,2),
(265,0,2,1,2,0,1,2),
(266,0,2,0,0,0,2,1),
(267,0,1,2,0,2,0,0),
(268,0,2,1,0,0,0,2),
(269,1,0,0,0,2,1,2),
(270,1,1,0,2,0,1,0),
(271,1,2,2,2,1,0,2),
(272,1,1,0,0,1,1,1),
(273,1,0,1,0,1,0,1),
(274,1,0,2,1,2,2,1),
(275,1,2,1,2,1,1,2),
(276,2,2,1,0,0,0,0),
(277,2,0,1,0,0,2,2),
(278,1,2,2,2,2,1,0),
(279,0,0,2,2,2,1,2),
(280,0,2,1,2,1,1,1),
(281,0,0,0,0,2,2,1),
(282,0,2,2,1,1,0,0),
(283,1,2,0,0,0,0,2),
(284,1,1,0,0,2,0,2),
(285,0,0,2,0,2,1,2),
(286,1,1,1,0,1,0,2),
(287,0,0,1,2,1,1,2),
(288,2,1,2,2,0,1,2),
(289,0,0,1,2,1,2,2),
(290,0,2,1,0,1,0,2),
(291,1,2,0,2,1,1,0),
(292,0,1,1,2,0,0,0),
(293,1,2,2,1,0,2,2),
(294,0,0,2,1,0,1,2),
(295,1,2,2,0,2,1,0),
(296,2,1,1,2,2,0,0),
(297,1,1,1,0,2,2,2),
(298,1,1,1,1,2,1,0),
(299,1,1,1,2,2,0,1),
(300,0,1,0,1,1,0,2),
(301,0,0,0,0,2,0,0),
(302,0,2,1,1,0,0,0),
(303,2,0,1,0,1,1,1),
(304,2,1,0,0,2,1,2),
(305,2,0,1,2,1,2,0),
(306,0,1,0,0,1,0,1),
(307,2,2,0,2,1,1,1),
(308,1,2,0,0,0,2,2),
(309,1,2,1,2,0,2,0),
(310,0,0,0,2,2,2,2),
(311,0,0,0,1,2,0,0),
(312,0,1,2,2,0,2,1),
(313,2,0,0,2,2,0,1),
(314,2,0,0,2,2,2,1),
(315,0,0,2,2,1,1,1),
(316,1,2,0,2,0,1,2),
(317,0,2,1,1,2,1,1),
(318,0,0,1,1,1,0,1),
(319,2,1,1,0,0,0,2),
(320,1,1,0,2,1,0,1),
(321,2,0,2,0,0,1,2),
(322,2,1,1,1,0,2,2),
(323,1,0,1,0,1,2,0),
(324,2,1,2,2,1,0,1),
(325,0,1,2,2,0,1,2),
(326,2,1,2,1,2,0,2),
(327,0,2,0,2,1,2,2),
(328,1,0,1,2,0,0,1),
(329,1,1,2,2,1,2,1),
(330,2,0,2,1,2,0,2),
(331,0,0,0,1,2,0,2),
(332,2,1,1,2,0,2,0),
(333,0,0,2,1,0,1,1),
(334,1,2,1,0,2,1,0),
(335,0,0,1,1,0,1,0),
(336,2,0,0,0,2,2,2),
(337,2,2,1,1,0,2,0),
(338,0,0,2,2,0,1,0),
(339,0,1,1,0,0,1,1),
(340,0,2,2,1,0,2,0),
(341,2,1,1,1,2,1,0),
(342,0,1,1,1,1,0,2),
(343,1,0,1,0,2,1,1),
(344,0,2,0,2,1,0,0),
(345,1,2,0,1,0,0,0),
(346,1,1,2,1,2,1,2),
(347,0,1,0,1,0,0,0),
(348,0,1,0,1,2,1,2),
(349,1,1,1,0,2,1,0),
(350,2,2,2,0,2,0,1),
(351,0,0,0,0,1,0,1),
(352,0,2,0,0,2,1,2),
(353,2,1,2,2,1,0,0),
(354,1,0,1,1,1,1,0),
(355,0,2,0,0,2,1,2),
(356,2,0,2,0,1,1,0),
(357,0,0,1,1,1,1,0),
(358,1,1,0,2,0,1,2),
(359,1,0,1,1,0,0,0),
(360,0,2,2,2,0,2,0),
(361,2,1,2,2,0,2,2),
(362,1,0,0,1,1,0,0),
(363,1,0,1,0,0,2,2),
(364,0,2,2,2,1,1,2),
(365,2,1,1,2,0,2,2),
(366,0,0,0,2,2,2,1),
(367,0,0,1,0,2,2,0),
(368,2,2,2,2,1,0,0),
(369,0,2,2,0,2,0,2),
(370,0,0,2,1,1,0,2),
(371,1,1,0,1,1,2,2),
(372,0,0,1,0,1,1,0),
(373,0,2,2,0,1,0,2),
(374,0,0,2,2,2,0,2),
(375,2,2,1,1,0,1,2),
(376,1,2,0,1,1,1,0),
(377,1,0,2,0,0,1,0),
(378,2,1,2,2,0,0,1),
(379,2,1,1,1,0,2,0),
(380,0,1,1,0,2,0,0),
(381,1,1,1,1,2,2,0),
(382,0,1,1,0,1,0,1),
(383,0,2,2,0,2,0,2),
(384,2,1,0,1,1,1,1),
(385,0,2,1,2,1,0,1),
(386,0,2,0,1,2,0,2),
(387,2,1,0,1,1,2,1),
(388,1,0,1,1,0,1,0),
(389,1,2,1,1,2,0,1),
(390,1,2,2,2,2,0,2),
(391,0,0,0,2,1,2,0),
(392,2,1,0,0,0,1,1),
(393,1,2,2,1,0,0,2),
(394,0,0,1,2,0,1,1),
(395,0,2,1,2,1,2,1),
(396,2,1,2,1,0,2,2),
(397,2,0,0,0,0,2,2),
(398,2,2,2,1,2,1,1),
(399,2,2,0,0,2,1,2),
(400,0,0,2,0,2,0,2),
(401,1,2,2,2,2,2,1),
(402,0,2,2,0,1,2,2),
(403,2,0,1,0,1,2,2),
(404,2,2,1,2,2,2,2),
(405,2,1,2,1,2,1,0),
(406,0,1,0,0,2,0,2),
(407,0,2,1,1,0,2,2),
(408,0,0,0,1,1,2,1),
(409,1,0,2,1,0,0,0),
(410,0,1,0,1,1,0,2),
(411,1,1,2,0,1,1,1),
(412,1,0,0,1,1,2,2),
(413,1,2,1,1,2,0,1),
(414,1,1,0,2,2,1,0),
(415,1,0,1,1,1,0,1),
(416,1,2,1,2,2,1,0),
(417,0,2,2,0,2,2,0),
(418,0,2,0,0,2,0,1),
(419,0,2,1,1,2,2,2),
(420,0,0,1,2,0,1,2),
(421,2,2,0,1,2,1,1),
(422,0,2,2,2,1,1,0),
(423,2,0,2,0,0,2,1),
(424,0,2,1,0,2,0,2),
(425,2,0,1,2,1,2,2),
(426,2,2,0,0,2,0,2),
(427,1,1,0,2,2,1,0),
(428,2,0,1,2,1,0,1),
(429,0,0,0,2,0,0,1),
(430,2,1,1,0,0,2,1),
(431,2,2,1,2,1,1,2),
(432,1,2,1,2,2,1,1),
(433,2,2,2,2,1,1,2),
(434,0,0,2,2,2,2,0),
(435,0,0,1,2,2,1,2),
(436,0,1,0,1,0,2,2),
(437,2,1,0,2,0,2,2),
(438,1,1,0,1,1,0,1),
(439,0,0,0,1,2,2,0),
(440,1,0,2,2,2,0,1),
(441,1,0,1,0,2,0,0),
(442,0,1,2,2,2,1,0),
(443,0,1,2,1,2,1,1),
(444,1,0,1,1,2,1,0),
(445,2,0,1,1,2,0,0),
(446,0,0,0,1,0,1,2),
(447,1,1,2,0,2,0,2),
(448,2,1,1,0,1,1,2),
(449,1,0,0,1,1,1,1),
(450,1,2,0,0,2,2,2),
(451,0,0,1,2,0,1,2),
(452,2,0,1,2,0,1,1),
(453,1,0,0,1,0,1,0),
(454,2,2,1,2,1,1,2),
(455,1,2,0,2,2,0,2),
(456,1,0,0,2,1,0,0),
(457,2,2,0,1,0,1,2),
(458,1,0,0,1,1,0,2),
(459,1,1,1,2,0,2,2),
(460,1,2,2,0,0,1,0),
(461,0,2,1,0,1,0,1),
(462,2,2,0,2,2,0,2),
(463,1,1,1,2,1,1,1),
(464,0,0,1,1,0,0,2),
(465,0,0,0,1,2,0,2),
(466,1,0,0,1,2,0,1),
(467,1,2,1,0,0,1,0),
(468,0,2,1,2,1,2,2),
(469,2,0,2,2,0,2,2),
(470,1,1,1,0,2,1,2),
(471,1,2,2,2,1,1,1),
(472,0,1,2,2,0,0,1),
(473,0,2,0,1,2,0,1),
(474,2,2,0,0,2,1,0),
(475,1,1,0,1,0,0,2),
(476,0,0,2,2,2,2,1),
(477,1,1,2,1,2,2,2),
(478,2,0,2,1,0,0,1),
(479,1,0,1,2,0,0,2),
(480,2,0,2,0,1,2,1),
(481,1,0,2,1,2,1,1),
(482,0,1,0,2,2,1,0),
(483,2,1,0,0,1,1,0),
(484,1,2,1,2,2,0,0),
(485,2,1,0,0,0,0,0),
(486,0,1,1,1,2,2,0),
(487,2,1,2,2,2,2,0),
(488,1,2,1,2,2,2,0),
(489,1,0,0,0,0,0,0),
(490,0,0,0,1,1,0,1),
(491,2,2,2,2,2,1,1),
(492,1,0,1,2,2,0,0),
(493,1,0,1,2,1,0,1),
(494,1,1,2,0,0,1,2),
(495,1,0,0,2,1,2,2),
(496,0,1,2,2,0,0,2),
(497,1,0,1,2,2,0,1),
(498,2,2,2,0,1,0,0),
(499,2,2,1,1,0,1,1),
(500,0,0,2,0,1,2,0),
(501,1,1,1,1,0,1,0),
(502,0,1,1,0,1,2,2),
(503,2,1,0,0,0,0,0),
(504,2,2,2,2,2,0,0),
(505,1,1,1,1,1,1,1),
(506,1,1,1,2,2,0,1),
(507,2,1,1,1,0,2,0),
(508,1,0,2,2,2,2,2),
(509,0,0,0,2,1,0,2),
(510,2,0,1,2,2,0,2),
(511,2,1,2,1,2,2,2),
(512,2,0,0,2,0,1,2),
(513,0,1,2,2,0,1,0),
(514,1,1,0,0,0,1,0),
(515,2,2,1,0,2,0,0),
(516,0,0,2,2,1,1,0),
(517,1,1,2,1,2,2,2),
(518,1,1,1,2,0,0,1),
(519,2,2,2,2,0,1,1),
(520,0,0,2,2,1,1,0),
(521,0,1,1,2,2,0,1),
(522,0,0,2,0,0,1,0),
(523,2,0,0,0,1,1,1),
(524,2,2,1,2,0,1,0),
(525,2,2,2,2,2,1,0),
(526,0,0,0,1,2,1,2),
(527,2,1,0,1,0,1,1),
(528,1,1,0,0,2,0,2),
(529,0,2,1,0,1,1,2),
(530,0,2,2,0,0,1,1),
(531,0,2,2,2,1,2,2),
(532,2,2,0,0,1,1,2),
(533,2,0,2,1,0,1,1),
(534,2,0,0,1,2,1,1),
(535,0,1,0,2,1,2,0),
(536,0,1,1,2,0,1,2),
(537,1,2,2,2,1,1,0),
(538,0,2,0,2,2,1,1),
(539,2,2,1,0,1,2,2),
(540,0,2,2,1,0,0,1),
(541,1,0,2,0,0,0,2),
(542,1,1,0,1,0,0,2),
(543,1,1,2,0,1,2,0),
(544,2,2,0,0,2,0,0),
(545,2,0,2,0,0,2,0),
(546,0,2,2,0,2,1,0),
(547,0,0,1,1,2,2,2),
(548,0,0,2,1,1,1,0),
(549,1,2,1,0,1,1,0),
(550,2,1,0,2,2,2,0),
(551,0,0,1,0,2,1,1),
(552,1,1,2,2,1,1,0),
(553,1,1,2,0,2,0,1),
(554,0,0,1,0,2,1,1),
(555,0,2,1,2,2,1,1),
(556,2,0,1,2,2,1,1),
(557,1,0,0,1,1,0,0),
(558,1,2,2,2,1,2,1),
(559,1,0,1,2,2,1,0),
(560,1,2,1,2,0,2,1),
(561,1,2,2,2,1,1,0),
(562,0,0,2,0,0,2,1),
(563,2,2,0,1,2,2,2),
(564,1,2,0,2,1,1,1),
(565,1,1,1,1,0,1,1),
(566,0,1,1,1,0,0,0),
(567,2,1,2,1,2,0,0),
(568,1,2,2,2,0,0,0),
(569,1,0,0,2,1,0,2),
(570,1,2,2,0,1,1,2),
(571,1,2,2,2,0,1,1),
(572,0,0,2,2,2,2,2),
(573,2,0,0,0,0,1,1),
(574,2,2,0,0,0,1,0),
(575,1,1,1,1,0,0,1),
(576,0,1,0,1,2,2,0),
(577,2,2,1,1,1,2,1),
(578,0,2,2,0,1,0,2),
(579,2,0,2,0,2,0,2),
(580,1,0,2,1,0,1,2),
(581,1,2,1,1,2,2,1),
(582,1,0,0,0,2,2,0),
(583,0,0,1,2,1,1,2),
(584,1,0,1,0,2,0,1),
(585,0,2,0,1,2,0,0),
(586,0,1,2,0,2,1,0),
(587,0,1,2,1,2,2,2),
(588,0,1,1,0,0,2,1),
(589,1,1,0,2,0,1,1),
(590,2,1,0,0,1,2,1),
(591,0,1,1,1,2,1,2),
(592,1,1,1,0,0,2,0),
(593,0,1,2,1,2,0,1),
(594,1,2,0,2,1,1,0),
(595,0,1,2,0,1,0,1),
(596,0,0,0,2,0,1,1),
(597,1,2,1,1,0,0,0),
(598,0,2,0,1,1,1,1),
(599,1,2,1,2,2,2,1),
(600,0,1,2,1,2,2,1),
(601,2,2,2,2,0,2,2),
(602,1,0,0,0,1,1,1),
(603,2,1,2,1,0,2,1),
(604,1,2,1,0,1,2,0),
(605,0,0,1,1,2,2,1),
(606,2,2,1,2,1,1,1),
(607,1,2,2,2,0,2,1),
(608,1,0,1,1,2,2,2),
(609,0,1,0,2,1,2,0),
(610,2,2,2,2,1,2,1),
(611,2,0,2,1,0,1,1),
(612,0,2,1,0,2,0,1),
(613,0,1,2,2,1,1,1),
(614,2,2,1,1,1,1,2),
(615,2,2,2,2,2,1,0),
(616,0,1,1,2,1,0,1),
(617,1,2,0,1,0,0,1),
(618,2,1,2,0,1,1,2),
(619,0,2,2,1,1,2,1),
(620,2,2,1,1,0,1,0),
(621,0,0,2,0,0,0,1),
(622,1,2,2,2,0,2,2),
(623,2,1,0,0,1,0,1),
(624,1,1,2,2,2,1,2),
(625,0,0,2,1,2,1,1),
(626,2,1,0,0,2,1,0),
(627,1,2,2,0,1,2,2),
(628,0,1,2,1,1,1,0),
(629,1,1,2,0,2,1,1),
(630,1,1,1,0,2,0,1),
(631,1,1,0,2,1,1,2),
(632,0,0,2,1,2,2,2),
(633,2,0,0,0,0,0,1),
(634,2,0,2,0,2,2,1),
(635,0,1,2,0,0,1,0),
(636,1,0,0,2,2,2,0),
(637,0,0,1,0,1,2,1),
(638,1,1,2,2,1,2,0),
(639,0,2,2,1,0,0,1),
(640,1,0,1,0,0,2,1),
(641,1,2,1,2,2,1,1),
(642,1,1,2,0,1,1,0),
(643,2,0,2,0,0,2,2),
(644,1,1,1,1,2,0,0),
(645,1,0,1,0,0,2,0),
(646,1,2,0,2,1,2,0),
(647,0,0,2,2,1,1,1),
(648,2,1,1,2,0,0,0),
(649,2,2,2,2,0,0,1),
(650,1,0,2,2,0,2,0),
(651,1,0,0,0,0,2,1),
(652,0,1,0,2,1,2,1),
(653,0,2,0,1,1,1,2),
(654,1,2,1,0,0,2,2),
(655,2,1,1,1,1,2,2),
(656,2,0,2,2,0,2,1),
(657,2,2,0,0,1,1,0),
(658,0,0,0,1,2,0,1),
(659,0,2,2,1,1,1,2),
(660,1,2,1,2,0,0,1),
(661,1,1,1,2,1,0,1),
(662,2,2,2,2,0,1,1),
(663,2,1,0,1,2,0,2),
(664,0,2,0,1,1,1,0),
(665,1,2,2,0,1,0,2),
(666,2,1,0,0,2,0,1),
(667,1,0,2,0,2,2,2),
(668,0,1,0,1,1,0,0),
(669,2,0,0,1,2,2,2),
(670,1,1,1,1,2,1,0),
(671,0,1,1,0,2,1,0),
(672,2,0,1,1,0,1,1),
(673,2,0,1,0,2,0,1),
(674,2,0,2,0,0,1,0),
(675,0,2,0,2,0,1,0),
(676,0,0,1,0,2,0,0),
(677,1,2,0,0,1,0,0),
(678,2,2,0,1,0,0,1),
(679,2,2,0,1,2,2,0),
(680,2,2,0,0,1,1,1),
(681,2,1,1,1,1,0,2),
(682,2,0,0,1,0,2,1),
(683,0,0,1,1,0,0,1),
(684,1,1,1,1,2,1,1),
(685,2,1,1,0,2,0,1),
(686,1,1,1,2,0,0,2),
(687,0,1,0,2,1,1,2),
(688,1,0,1,2,0,0,1),
(689,1,0,1,0,2,2,2),
(690,0,1,0,1,2,0,2),
(691,2,2,2,0,1,0,2),
(692,0,0,0,0,2,2,2),
(693,0,2,0,2,0,1,0),
(694,0,1,1,0,0,2,0),
(695,2,2,0,1,0,1,0),
(696,0,0,1,0,1,2,0),
(697,2,1,0,2,0,2,1),
(698,2,2,2,0,2,1,0),
(699,1,0,2,1,1,2,0),
(700,0,2,2,1,1,1,0),
(701,0,2,0,2,0,2,2),
(702,2,2,1,0,0,1,2),
(703,0,0,1,1,1,1,2),
(704,1,0,2,0,0,1,2),
(705,0,0,1,0,1,1,0),
(706,2,0,1,1,1,1,0),
(707,1,1,0,1,0,1,2),
(708,0,1,2,2,1,0,0),
(709,0,2,0,2,1,1,2),
(710,1,2,1,1,0,0,2),
(711,1,2,2,2,2,1,0),
(712,1,2,0,0,0,1,0),
(713,2,0,1,1,2,0,2),
(714,2,1,2,1,0,2,0),
(715,2,0,0,0,0,0,1),
(716,2,1,2,2,1,0,2),
(717,0,2,2,1,0,2,0),
(718,0,1,0,0,2,0,1),
(719,1,2,1,1,0,1,0),
(720,1,0,2,1,2,2,2),
(721,2,1,1,1,2,1,1),
(722,0,1,1,2,0,2,0),
(723,0,1,1,1,1,0,0),
(724,0,1,2,1,0,1,0),
(725,0,0,1,1,2,0,1),
(726,1,1,1,0,1,2,0),
(727,2,1,2,1,0,0,1),
(728,1,1,0,2,0,1,2),
(729,2,1,1,0,0,0,0),
(730,0,1,2,2,1,1,2),
(731,0,2,0,0,0,1,2),
(732,2,0,1,1,2,2,2),
(733,0,2,0,2,2,2,1),
(734,1,1,1,2,1,2,0),
(735,1,2,1,0,2,0,1),
(736,2,0,2,0,1,2,2),
(737,1,2,0,1,1,2,2),
(738,1,0,2,2,1,1,0),
(739,1,2,0,2,0,1,2),
(740,2,1,0,0,0,1,1),
(741,1,0,0,0,0,0,1),
(742,1,0,1,1,2,1,1),
(743,0,0,1,0,0,2,0),
(744,1,0,0,2,2,1,0),
(745,2,2,0,2,0,1,0),
(746,2,0,0,2,2,0,2),
(747,2,1,0,0,0,1,0),
(748,2,2,1,0,0,2,2),
(749,2,2,1,0,1,0,0),
(750,0,0,0,2,1,2,0),
(751,2,1,2,1,2,2,0),
(752,0,1,0,0,1,2,0),
(753,2,0,0,1,0,2,2),
(754,2,1,0,1,2,0,1),
(755,1,1,2,0,2,1,1),
(756,1,1,0,0,0,1,2),
(757,0,1,1,2,0,0,2),
(758,1,0,1,0,0,2,2),
(759,0,1,0,2,1,2,0),
(760,2,2,0,2,0,0,0),
(761,2,2,2,0,0,2,0),
(762,2,2,1,0,0,0,1),
(763,0,1,0,2,2,1,0),
(764,2,1,0,1,0,0,1),
(765,0,1,0,0,1,2,0),
(766,0,1,2,2,2,0,1),
(767,1,2,1,2,0,0,2),
(768,0,2,2,1,0,2,2),
(769,1,2,0,0,0,0,0),
(770,2,2,0,1,2,0,1),
(771,2,2,0,2,1,0,2),
(772,2,0,0,1,2,0,2),
(773,2,2,1,0,2,2,0),
(774,1,0,1,0,1,1,2),
(775,1,2,1,2,0,0,0),
(776,1,0,0,0,1,2,1),
(777,2,0,0,1,1,0,2),
